,Target,ALL
4219,Data Science,"Java JavaScript Python Programming Language PHP Nodejs SQL Git Linux Data Engineering Machine Learning Programming Project Management Angular Deep Learning Data Structures Data Mining Statistics Data Visualization Data Science R Statistical Data Analysis Research Team Management Mathematics Business Intelligence BI Distributed Systems Amazon Web Services AWS Data Warehousing C Networking Android Cybersecurity NoSQL ASPNET MVC Information Security Network Administration Marketing User Interface Design Firewalls ASPNET RESTful architecture            Bachelor’s (external), Information Technology University of Colombo Mathematics (Physical Sciences) Royal College Colombo  Zahira College, Colombo - 10 Data Scientist HealthRecon Connect LLC Data Scientist (Consultant) Hayleys Advantis Limited Architect (Data Science / Cloud / JS / .NET) KeenEye  Tech Lead KeenEye "
4220,Data Science,"Python Programming Language Nodejs Web Development Machine Learning Software Development Programming Flutter Data Science OpenCV Artificial Intelligence AI TensorFlow Keras Engineering Frontend Development Computer Engineering                                      Bachelor's degree, Computer Engineering University of Sri Jayewardenepura  Kingswood College Kandy   Intern Data Scientist Kainovation  IT Manager Aeronautical Division of SEDS Sri Lanka Trainee Artificial Intelligence Engineer EchonLabs  "
4221,Data Science,"Java MySQL HTML Microsoft Word Machine Learning Data Analysis Scala Microsoft Office Leadership Public Speaking Project Management Microsoft Excel Microsoft PowerPoint Python Statistics Data Analytics R Minitab SPSS Google Cloud Platform GCP Machine Learning Algorithms Apache Spark Keras ScikitLearn Social Media Microsoft Access Data science Data Engineer E views deep leaning Azkaban                       University of Colombo Bachelor of Science - BS, Statistics University of Colombo  Ananda College, Colombo 10 Data Scientist EngenuityAi Software Engineer - Data Science Zone24x7 Associate Software Engineer - Data Science Zone24x7 On the job trainee SRI LANKAN AIRLINES LIMITED"
4222,Data Science,"SQL Data Engineering Machine Learning Leadership Python Data Mining Team Leadership Data Science R Team Management                                           Bachelor's degree , Industrial Statistics University of Colombo CIMA Achievers Lanka Business School  Sirimavo Bandaranaike Vidyalaya Engineer Analytics and Data Sciences London Stock Exchange Group (LSEG) Associate Data Engineer  hSenid Mobile Solutions (Pvt) Ltd Analytics Intern  MAS Pixel of MAS Capital  Team Leader- Global Talent Program  AIESEC in Sri Lanka"
4223,Data Science,"Java JavaScript Python Programming Language MySQL AngularJS Nodejs SQL Git Linux Machine Learning Software Development Microsoft Azure Problem Solving Teamwork Leadership C ObjectOriented Programming OOP Computer Science MongoDB Deep Learning Python Algorithms R ServiceOriented Architecture SOA Artificial Intelligence AI Analytical Skills Research R Programming Language Apache Spark Ubuntu Big Data Distributed Systems Apache Spark Streaming Serverless Computing Cloud Development Windows Web Services NoSQL Spring Framework Spring Boot Microsoft Azure Machine Learning Microservices Bash Open Source Software docker Go Programming Language Apache Solr Akka Stream Processing    Bachelor’s Degree, Computer Science and Engineering University of Moratuwa Secondary Education, Physical Sciences Royal College Colombo   Senior Data Science Engineer Arimac Research And Development Engineer Minds and Codes Software Engineer DirectFN Sri Lanka Software Engineer DirectFN Sri Lanka"
4224,Data Science,"Java Python Programming Language PHP Linux Microsoft Word Machine Learning Data Analysis English Microsoft Office Leadership Public Speaking Microsoft Excel Team Leadership Natural Language Processing NLP Data Visualization Data Science Predictive Modeling PowerPoint Hadoop Research Management Process Improvement Outlook Data Scraping spark Bokeh Web Scraping                          Master of Science - MS, Computer Science Specialization in Data Science , Analytics and Engineering University of Moratuwa Bachelor's degree in Information Technology & Management, Information Technology University of Moratuwa  Weerakatiya Rajapaksha Central College Senior Engineer - Data Science  Axiata Digital Labs Data Scientist Innovation Quotient (Pvt)Ltd Junior Data Scientist Innovation Quotient (Pvt)Ltd Software Engineer Trainee Mobitel (Pvt) Ltd"
4225,Data Science,"Python Programming Language MySQL SQL Web Development HTML Microsoft Word Machine Learning Data Analysis Microsoft Azure Graphic Design Programming Adobe Photoshop Reactjs Data Science Data Analytics Artificial Intelligence AI Microsoft Power BI Business Intelligence BI Data Warehousing Django SQL Server Reporting Services SSRS Information Technology SQL Server Integration Services SSIS Computer Hardware Computer Programming CorelDRAW After                          Bacherlor of Science, Computer Science , Statistics & Pure Mathamamatics University of Kelaniya Sri Lanka High School Education In Physical Science, Physical Sciences K/Azhar College,Akurana.   Data Science Engineer Zone24x7 Associate Engineer - BI/Data Analytics Octopus BI Trainee Engineer - BI/Data Analytics Octopus BI Intern - BI/Data Analytics Octopus BI"
4226,Data Science,"Java C JavaScript MySQL SQL HTML Big Data Analytics C ObjectOriented Programming OOP Algorithms Hadoop NetBeans Apache Spark Big Data Software Engineering Android Development C OOP jQuery Eclipse Visual Studio Web Services Java Enterprise Edition JUnit AJAX Spring Framework Hibernate Object Oriented Design Design Patterns Servlets JSP Kendo Hybris                    Master’s Degree, Computer Science University of Moratuwa Bachelor of Engineering (B.Eng.), Computer Science & Engineering University of Moratuwa  St.Anne's College Senior Engineer - Big Data & Data Science Mobitel (Pvt) Ltd Engineer Big Data & Data Science Mobitel (Pvt) Ltd Software Engineer attune Intern IronOne Technologies LLC"
4227,Data Science,"Java HTML Microsoft Word Data Engineering Big Data Analytics Machine Learning Data Analysis Microsoft Office Microsoft Excel Python Data Mining Team Leadership Statistics Data Visualization Data Analytics R Logistic Regression Tableau Matlab SPSS Management Presentation Skills Microsoft Power BI Business Strategy Data Modeling Cloudera Windows Operations Management Web Scraping Dashboard Financial Analysis Financial Modeling XGBoost Google Analytics Google Data Studio Web Analytics Visualization Data Preparation Data Manipulation Quality Control Random Forest Gradient Boosting SEO Apache Impala KPI Dashboards Surveying Google Adwords Tableau Prep     Bachelor of Science (B.Sc.), Industrial Statistics University of Colombo Diploma in Management Accounting, Management Accounting The Chartered Institute of Management Accountants   Senior Engineer : Big Data & Data Science Mobitel (Pvt) Ltd Engineer : Big Data & Data Science Mobitel (Pvt) Ltd Senior Digital Data Analyst eMarketingEye Digital Data Analyst eMarketingEye"
4228,Data Science,"C Python Programming Language MySQL SQL Data Engineering Machine Learning Microsoft Office ObjectOriented Programming OOP Python Data Science R Matlab Microsoft Power BI Microsoft SQL Server NetBeans Google Cloud Platform GCP TensorFlow DevOps Data Modeling Cloud Development Deep Neural Networks DNN Android Studio Java css html c JavaServer Pages JSP Spring MVC HQL Cisco packet Tracer coding servelet StarUML Chatbot Design Chatbot Development Dialogflow Cassandra                Bachelor's degree, Data Science SLIIT  Mahinda College   Data Science Engineer Axiata Digital Labs Digital Data Scientist  Apex Managed Solutions Junior Data Scientist KaayalTEK Data Analyst Half Life"
4229,Data Science,"Java Microsoft Word Machine Learning Data Analysis Microsoft Office Microsoft Excel Microsoft PowerPoint Python R Minitab SPSS Microsoft Power BI R Programming Language Keras Amazon Web Services AWS Elasticsearch Kibana DASH                                   Data Scientist Nanodegree, Data Science Udacity Mathematics Ferguson High School, Rathnapura  Devi Balika Vidyalaya Engineer - Analytics & Data Science London Stock Exchange Group (LSEG) Data Analyst Trabeya Data Analyst Intern Trabeya  "
4230,Data Science,"JavaScript Web Development HTML Microsoft Word Microsoft Office Teamwork Leadership Public Speaking Project Management Microsoft Excel Customer Service Adobe Illustrator Data Visualization PowerPoint Research Management Big Data Agile Methodologies Network Security Cybersecurity Html Javascript Php Information Graphics                             Master's degree, Data Science Robert Gordon University Bachelor's degree, Information Technology University of Moratuwa   Senior Engineer - Data Science Axiata Digital Labs Data Engineer Axiata Digital Labs Data Engineer Dialog Axiata PLC  "
4231,Data Science,"Python Programming Language MySQL Databases Leadership Public Speaking Project Management Microsoft Excel Data Analytics Management IBM SPSS Strategy Marketing Social Media Digital Marketing Event Management Advertising Public Relations Journalism Relationship Building News Anchoring                                 Master of Science - MS, Business Analytics Robert Gordon University Bachelor's degree, Leadership and Management Northumbria University   Data Science Engineer WSO2 Senior Marketing Officer WSO2 Strategic Account Specialist Red Integrated, Q&E, TBWA Senior Public Relations Account Executive Ogilvy Public Relations Sri Lanka"
4232,Data Science,"Web Development Microsoft Word Machine Learning Microsoft Office Teamwork Leadership Microsoft Excel Python Arduino Google Cloud Platform GCP Big Data Data Warehousing REST APIs Data Pipelines Red Hat Linux Stream Processing Data Lakes Batch Processing                                   Bachelor's degree, Engineering University of Moratuwa     Senior Data Science Engineer Wavenet Software Engineer Fiverr Data Science Engineer Wavenet Intern MAS Intimates LK"
4233,Data Science,"Java SQL Data Analysis Adobe Photoshop Adobe Premiere Pro Teamwork Adobe Illustrator Python Statistics Data Science R Research IBM SPSS SAS Communication Data Analysis Adobe InDesign                                    Bachelor of Science (Hons), Applied Statistics University of Colombo Bsc (Hons) - Applied Statistic, Mathematics and Statistics University of Colombo   Associate Engineer - BI/Data Science  Octopus BI - Sri Lanka Trainee Engineer - BI/Data Science  Octopus BI - Sri Lanka Data Scientist Sydpro Graphic Designer Freelance"
4234,Data Science,"Java C JavaScript Nodejs SQL Web Development Microsoft Office C Project Management Agile Methodologies Amazon Web Services AWS C Windows Ionic Framework Automation Powershell Elastic Stack ELK Unix Linux Scripting Vagrant Software Mac IBM MQ Administration Weblogic Administration                              High School, Mathematics Badulla Central College High School Uva Science College  Saraswathi Kanishta Vidyalayam Data Science Engineer London Stock Exchange Group (LSEG) Infrastructure Engineer - Middleware London Stock Exchange Group (LSEG)    "
4235,Data Science,"Java MySQL SQL Microsoft Office Teamwork Microsoft Excel Microsoft Power BI Microsoft SQL Server Oracle SQL Developer Extract Transform Load ETL Data Warehousing Software Quality Assurance OBIEE SQL Server Reporting Services SSRS Oracle Database SQL Server Integration Services SSIS SQL Server Analysis Services SSAS PLSQL Oracle Warehouse Builder Oracle Enterprise Manager                               BSc(Hons) in Information Technology Specialization in Information Technology, Information Technology SLIIT  Maliyadeva Balika Vidyalaya, Kurunegala, Sri Lanka   Trainee Data Science Engineer OLAK TECHNOLOGIES PVT LTD Data Warehouse Trainee Sampath Bank    "
4236,Data Science,"Python Programming Language MySQL SQL Microsoft Word Machine Learning Data Analysis Microsoft Office Teamwork Leadership Public Speaking Microsoft Excel Microsoft PowerPoint Data Visualization Data Analytics R Decision Trees Statistical Data Analysis Statistical Modeling Minitab SPSS Artificial Intelligence AI Research Microsoft Power BI IBM SPSS EViews Strategic Planning Big Data Data Modeling Agile Methodologies Network Security Agile Application Development Statistical Tools Cybersecurity Agile Project Management Data Entry                  MSc in Big Data Analytics, Big Data Analytics Robert Gordon University Bachelor of Science (B.Sc.) Statistics special degree, Statistics University of Colombo High School, Mathematics Panadura Balika Maha Vidyalaya Senior Engineer, Analytics & Data Science LSEG (London Stock Exchange Group) Senior Executive - Business Analyst Dialog Axiata PLC Treasurer Stat Circle Internship Spark Actuarial"
4237,Data Science,"Java C JavaScript Python Programming Language PHP MySQL HTML Nodejs SQL Web Development python Linux Machine Learning Data Analysis Software Development Databases Photography Programming C ObjectOriented Programming OOP Deep Learning Python Algorithms Data Mining Team Leadership Data Visualization Data Science Hadoop Matlab Research Mathematics Machine Learning Algorithms Artificial Intelligence Android Development C Android FullStack Development Data Cleaning Feature Engineering Spring Boot Flask Mobile Applications Natural Language Processing Microservices Blogging Data Pipelines Internet of Things IoT Chess Cricket IOT   Nanodegree Program, AI Product Manager Udacity Bachelor of Engineering (BEng), Computer Engineering University of Moratuwa Advanced Level, Mathematics Chavakachcheri Hindu College Senior Data Science Engineer WSO2 Data Science Engineer WSO2 Software Engineer WSO2 Machine learning engineer Intern WSO2"
4238,Data Science,"Java C PHP MySQL Machine Learning C Programming Language Programming Leadership C Python Algorithms Data Science Matlab Artificial Intelligence AI Analytical Skills Team Management Strategy Software Engineering Android Microcontrollers Verilog FPGA Spyglass Virtual Teams Spyglass Physical                            CMA Institute of Certified Management Accountants (Sri Lanka) G.C.E Advanced Level, Physical Science Badulla Central College G.C.E Ordinary Level Badulla Central College Senior Lead R&D Engineer - Data Science Synopsys Inc Lead R&D Engineer - Data Science Synopsys Inc Supervisor 1, R&D Engineer - Data Science Synopsys Inc Verification Engineer Atrenta Lanka (pvt) Ltd"
4239,Data Science,"Java Python Programming Language Machine Learning Data Analysis Teamwork Microsoft Excel Deep Learning Business Analysis Applied Machine Learning                                            Bachelor's degree, Physical Sciences  special degree in Statistics with Computer Science University of Colombo CIMA The Chartered Institute of Management Accountants  Musaeus college Associate Engineer Data Science and Analytics London Stock Exchange Group (LSEG) Intern Statistical Analyst Stax Inc. trainee business analyst Australian Strategic Partnerships   "
4240,Data Science,"Java C JavaScript PHP MySQL HTML Cascading Style Sheets CSS SQL Git HTML Data Engineering Machine Learning Scala Programming Teamwork Leadership C MongoDB Deep Learning Python Data Structures Algorithms Arduino Data Visualization Hadoop Hive Apache Spark PySpark TensorFlow Keras MapReduce Apache Kafka HiveQL NumPy ScikitLearn Neural Networks Jira pandas Apache Sqoop Apache Airflow Assembly Language First Aid           BSc(Hons) in Engineering, Computer Science and Engineering University of Moratuwa Diploma in English, Promoted for final level Aquinas University College, Sri Lanka Physical Science Holy Cross College , Kalutara Software Engineer - Data Science Team PickMe (Digital Mobility Solutions Lanka (PVT) Ltd) Undergraduate Student University of Moratuwa Teaching Assistant University of Moratuwa Software Engineer Intern Zepto"
4241,Data Science,"Java C Python Programming Language PHP MySQL HTML Cascading Style Sheets CSS HTML Machine Learning Data Analysis Databases Microsoft Office C Microsoft Excel Arduino Mathematical Modeling RStudio Java Enterprise Edition UiPath AutoCAD Robotic Process Automation RPA Quality Control Java Database Connectivity JDBC Data Entry AutoCAD Architecture MATHLAB                           Bachelor of Science (BSc), Computer Science University of Peradeniya     Engineer, Analytics and Data Science LSEG (London Stock Exchange Group) Senior Software Engineer Pristine Solutions (Pvt) Ltd Solutions Developer - Process Automation JOHN KEELLS IT Associate Solution Developer JOHN KEELLS IT"
4242,Data Science,"Machine Learning Data Analysis C Programming Language Programming Teamwork Leadership C Deep Learning Python Data Science Data Analytics Hadoop Image Processing Matlab OpenCV Computer Vision Artificial Intelligence AI Mathematics SCADA PLC Programming Engineering Electrical Engineering Visual Studio Prolog Pattern Recognition AutoCAD Internet of Things Automation Go Programming Language Power Electronics Pneumatics Lighting Design PLC Siemens HMI Programming HMI Configuration Motor Control Volleyball Electric Motors HMI Design Industrial Automation Fuzzy Logic Expert Systems           M.Sc, Artificial Intelligence University of Moratuwa B.Sc, Electrical Engineering University of Moratuwa  H/Kanumuldeniya maha vidyalaya,Walasmulla Engineer - Data Science X.O Concepts (Private) Limited department of electrical engineering | 14th batch representatiive University of Moratuwa web master IET Young Professionals - Sri Lanka Treasurer IET Young Professionals University of Moratuwa Chapter"
4243,Data Science,"Java Python Programming Language PHP Software Development Graphic Design Programming Microsoft Office Adobe Photoshop C Project Management Computer Science Arduino Matlab Research Management TensorFlow SolidWorks Embedded Systems UiPath SciPy FieldProgrammable Gate Arrays FPGA Raspberry Pi Robotics Electronics Mqtt Signal Processing MPI D Studio Max FL Studio MSP                       Bachelor’s Degree , Electrical and Electronics Engineering SLIIT     Engineer-AI and Data Science  BooleanLabs Assistant Engineer Dialog Axiata PLC Associate Electronic Engineer  Centre for Research and Development Ministry of Defense  ,Sri Lanka Trainee Electronic Engineer Centre for Research and Development , Ministry of Defence "
4244,Data Science,"SQL Big Data Analytics Data Analysis Data Analytics Microsoft Power BI Extract Transform Load ETL Data Warehousing Snowflake Snowflake Cloud Linux Desktop                                         Master's degree, Data Science and Analytics University of Moratuwa Bachelor's degree, Computer Science University of Kelaniya Sri Lanka   Data Science and Analytics Engineer LSEG (London Stock Exchange Group)      "
4245,Data Science,"Python Programming Language Data Analysis Microsoft Office Leadership Public Speaking Team Management Microsoft Power BI Event Management Snowflake Event Planning Content Management Content Marketing                                         Bachelor’s Degree, Statistics University of Colombo Accounting and Business/Management CIMA High School, Physical Sciences Newstead Girls College Associate Engineer  Analytics and Data Science  London Stock Exchange Group (LSEG) Team Leader(oGV) AIESEC    "
4246,Data Science,"Java C JavaScript PHP MySQL Cascading Style Sheets CSS AngularJS SQL HTML Software Development Databases Programming Microsoft Office CSS Computer Science Microsoft PowerPoint Computer Architecture Data Visualization PowerPoint Software Project Management Business Analysis Agile Methodologies Agile Application Development Software Engineering Artificial Intelligence Android Development Windows Discrete Mathematics Software Design Business Intelligence ASPNET MVC Marketing Object Oriented Design Network Programming Computer Graphics Operating Systems Management Information Systems MIS Financial Accounting Principles of Economics Computer Networking Management Accounting Logic Programming Wireless Networking Objectoriented Languages PIC Programming Microsoft Visual Studio C Xamarin Apache Cordova Automata Agile Web Development   Passed GCE Ordinary Level R/ Ananda Maithreya Central College, Balangoda Passed Grade Five Scholarship Examination St Agnes College, Balangoda  MR/ Olcott Model School, Matara Senior Engineer - Data Science  Axiata Digital Labs Data Engineer Axiata Digital Labs Senior Executive - Data Engineer Dialog Axiata PLC Trainee software Engineer METATECHNO LANKA COMPANY (PRIVATE) LIMITED"
4247,Data Science,"C Python Programming Language PHP Git Big Data Analytics Machine Learning Teamwork Leadership C Deep Learning BackEnd Web Development Hadoop Hive Software Project Management Matlab Artificial Intelligence AI Google Cloud Platform GCP PySpark TensorFlow SolidWorks PyTorch Altium Designer OrCAD Apache Big Data Cloud Computing Data Modeling Database Administration Network Security Amazon Web Services AWS Hadoop Administration Database Development Cybersecurity NoSQL Neural Networks Frontend Development Qt Creator Dialogflow Altera Quartus AutoCAD Cassandra Proteus REST API Core Network Presto Datacom Project Leadership      B. Sc. Engineering (Honours), Electronic and Telecommunication Engineering University of Moratuwa Mathematics Nalanda College Colombo   Engineer - Data Science Axiata Digital Labs Engineer - Core Network & Datacom Huawei Technologies Lanka Co., (Pvt) Ltd.    "
4248,Data Science,"Python Programming Language PHP XML Bootstrap SQL Linux Machine Learning Programming Microsoft Office C Microsoft Excel Data Structures Data Mining R Matlab Extract Transform Load ETL Data Warehousing Communication jQuery Eclipse Visual Studio Web Services SQL Server Reporting Services SSRS Microsoft Azure Machine Learning Amazon EC Amazon S R Shiny css SQL Server Integration Services SSIS SQL Server Analysis Services SSAS Group Work Amazon VPC Amazon RDS Microsoft power BI Amazon EBS                Data Science, BSC (Hons) in IT specialization in Data Science SLIIT Mathematics Govt Science College   Trainee Data Science DataDisca Pty Ltd Software Engineer Intern London Stock Exchange Group (LSEG)    "
4249,Data Science,"Java JavaScript PHP MySQL Nodejs Web Development HTML Machine Learning Software Development Leadership Public Speaking C ObjectOriented Programming OOP Python Algorithms Computer Architecture Hadoop Hive Artificial Intelligence AI Mathematics Machine Learning Algorithms Applied Mathematics Apache Spark TensorFlow Apache Kafka HiveQL Pandas Software ScikitLearn Teaching Object Oriented Design Deep Neural Networks DNN Unity Engineering Mathematics Angular Applied Mechanics                  BSc (Hons), Computer Science and Engineering University of Moratuwa GCE A/L, Physical Sciences Wesley College, Colombo   Software Engineer - Big Data and Data Science PickMe (Digital Mobility Solutions Lanka (PVT) Ltd) Teaching Assistant University of Moratuwa Treasurer IEEE Signal Processing Society Student Branch Chapter - University of Moratuwa Machine Learning / Data Engineering Intern PickMe (Digital Mobility Solutions Lanka (PVT) Ltd)"
4250,Data Science,"Java JavaScript Python Programming Language PHP MySQL HTML Cascading Style Sheets CSS SQL Web Development HTML Machine Learning Software Development Databases Problem Solving Photography Microsoft Office Teamwork Leadership ObjectOriented Programming OOP Reactjs Microsoft Excel Deep Learning Algorithms Statistics Data Science Artificial Intelligence AI Analytical Skills Easily Adaptable Research IBM SPSS PyTorch Relational Databases Communication Neural Networks Writing Web Design LinkedIn Database Design Application Frameworks Digital Photography Mac Lightroom OS X Intellectually Curious         Bachelor of Engineering - BE, Computer Software Engineering University of Westminster Bachelor of Science - BS, General University of Colombo  St. Benedict's College, Colombo-13 Data Science Engineer Rootcode Labs Member | Blockchain Research Group Informatics Institute of Technology (IIT Campus) Photographer | FOS Media University of Colombo Scrabble President St. Benedict's College, Colombo-13"
4251,Data Science,Python Programming Language SQL Tableau Microsoft Power BI UiPath Automation Anywhere Qlik Sense Supply Chain Management Management Accounting Capital Markets Demand Planning                                          Bachelor of Science (BSc) in Mechatronics Engineering General Sir John Kotelawala Defence University  Royal College Management Level completed The Chartered Institute of Management Accountants Assistant Manager - Management Information (LCH Ltd-SwapClear & Listed Rates) LSEG (London Stock Exchange Group) Senior Engineer - Analytics & Data Science LSEG (London Stock Exchange Group) Engineer - Analytics & Data Science LSEG (London Stock Exchange Group) Demand Planner GSK
4252,Data Science,"Java C JavaScript PHP MySQL Cascading Style Sheets CSS SQL HTML Microsoft Word Software Development English Programming Microsoft Office Teamwork C Microsoft Excel Python PowerPoint Matlab Research Android Development Software Design Embedded Systems AJAX JSON                            Honors degree for BSc Engineering. Computer Science special, Computer Engineering University of Moratuwa     Associate Technical Lead Ziphio Data Scientist ChiefDX Pte Ltd Data Science Engineer Ziphio Senior Software Engineer Project Lead JLanka Power and Energy (Pvt) Ltd"
4253,Data Science,Java Programming Teamwork Microsoft Excel Deep Learning Python Natural Language Processing NLP Data Visualization Data Science Image Processing Statistical Data Analysis Statistical Modeling Matlab Minitab PowerBI SPSS OpenCV Pycharm Computer Vision Artificial Intelligence AI Analytical Skills Critical Thinking Easily Adaptable Anaconda Jupiter Notebook                                  Data Scientist Deep Data Insight Data Science Intern Deep Data Insight    
4254,Data Science,Python Programming Language SQL Microsoft Word Data Analysis Microsoft Office Leadership Public Speaking Project Management Microsoft Excel Customer Service Deep Learning PowerPoint R Matlab Research Analysis Market Research Mathematica Management                                        Data Scientist OCTAVE - John Keells Group Analyst- Quantitative Services Moody's Analytics Knowledge Services Graduate Research Assistant Miami University Research Executive Nielsen Company
4255,Data Science,Python Programming Language Machine Learning Data Analysis Microsoft Office Teamwork Leadership Microsoft Excel Data Science R Management Presentation Skills Team Management                                               Data Scientist RS Metrics Associate Data Scientist RS Metrics Associate Data Evangelist MAS Holdings Intern MAS Holdings
4256,Data Science,"Java Python Programming Language python Microsoft Word Big Data Analytics Machine Learning Data Analysis Teamwork Leadership Public Speaking C Project Management Computer Science Microsoft Excel Microsoft PowerPoint Deep Learning Data Mining Statistics Data Visualization Data Science Data Analytics R Artificial Neural Networks Time Series Analysis Image Processing Statistical Data Analysis Minitab Artificial Intelligence AI Analytical Skills Microsoft Power BI Analytics Mathematics Mathematical Modeling Operations Research Business Analysis applied statistics IBM SPSS Google Cloud Platform GCP Machine Learning Algorithms Digital Image Processing Applied Mathematics Linear Models General Linear Models GLM Stochastic Modeling Stochastic Methods Stochastic Optimization Stochastic Simulation Exploratory Data Analysis yolo         Data Scientist Tech Blender Labs Data Science Intern Tech Blender Labs Co-Founder & Choir Director Euphony, University of Colombo  "
4257,Data Science,Machine Learning Teamwork Microsoft Excel Microsoft PowerPoint Statistical Data Analysis Research RStudio R Programming Language Eviwes                                                  Data Scientist National Intensive Care Surveillance  Statistical Data Analyst  Global Systems Solutions International (Pvt) Ltd  Executive - Engineering Emjay - Penguin Supply Chain Analyst - Intern Brandix Apparel Solutions Limited - Lingerie
4258,Data Science,Python Programming Language MySQL SQL Machine Learning Data Analysis Programming Data Mining Statistics Data Science Predictive Modeling Hadoop Hive R Probability Analytical Skills Research Mathematics Mathematical Modeling Forecasting Apache Spark Bayesian statistics                                      Data Scientist Wiley Data Scientist PickMe (Digital Mobility Solutions Lanka (PVT) Ltd) Adjunct Faculty - Department of Mathematics & Statistics University of North Florida Graduate Teaching Assistant University of North Florida
4259,Data Science,Java Python Programming Language Big Data Analytics Data Analysis Microsoft Azure Microsoft Office Teamwork Microsoft Excel Team Leadership Data Visualization Data Science Data Analytics R Tableau Management Microsoft Power BI R Programming Language Business Intelligence BI Report Writing PySpark Oracle SQL Developer Good communication skills programming skills Organisational skills Good writting skills Predictive Analytics                                 Data Scientist OCTAVE - John Keells Group Data Scientist Union Assurance PLC ELS Engineer Telstra  
4260,Data Science,Java Linux Microsoft Word Data Analysis Programming Microsoft Office Teamwork Leadership Public Speaking C Microsoft Excel Microsoft PowerPoint Deep Learning Python Image Processing Matlab TensorFlow PCB Design Computer Hardware Troubleshooting SolidWorks Ubuntu PyTorch Keras Altium Designer OrCAD Filter Design Circuit Analysis Altium OrCAD Capture CIS Network Troubleshooting Software Troubleshooting                            Data Scientist ADA Trainee Artificial intelligence development  Arimac Lanka    
4261,Data Science,Microsoft Word Teamwork MongoDB Microsoft Excel Python Data Mining ElasticSearch R Tableau Time Series Analysis Statistical Modeling Matlab Minitab SPSS Research Market Research Design of Experiments Regression Analysis Multivariate Analysis Categorical Data Analysis SAS Programming EViews Econometrics Basic coding skills                                   Associate Data Scientist  nCinga Innovations (Pvt) Ltd Trainee Data Analyst nCinga Innovations (Pvt) Ltd    
4262,Data Science,SQL Machine Learning Data Analysis Teamwork Leadership Microsoft Excel Microsoft PowerPoint Data Mining Data Visualization Tableau Analytical Skills Research Management Microsoft Power BI Analytics R studio Power BI Strategic Planning Business Strategy Strategy                                       Senior Data Scientist OCTAVE - John Keells Group Data Scientist OCTAVE - John Keells Group Data Scientist Keells Analytics - Analyst Accenture
4263,Data Science,JavaScript Python Programming Language MySQL Cascading Style Sheets CSS SQL Linux HTML Big Data Analytics Data Analysis C Programming Language Programming Teamwork Leadership C Reactjs MongoDB Data Science Data Analytics Hadoop Apache Pig Matlab Apache Spark Docker Products Cloud Computing Amazon Web Services AWS SCADA Private Piloting Programmable Logic Controller PLC Printed Circuit Board PCB Design C PLC Programming Data Warehousing HiveQL pig Django                        Associate Data Scientist Veracity AI Data Analyst intern KPMG Technical Assistant University of Moratuwa Research Assistant OCTA Sri Lanka
4264,Data Science,Java C Python Programming Language MySQL SQL Linux Big Data Analytics Data Analysis Software Development Programming C Project Management Deep Learning Python Algorithms Statistics Image Processing Matlab Research Mathematics Software Engineering Engineering Electrical Engineering Digital Signal Processors Project Planning LaTeX Power Systems SAS ObjectiveC Communication MATLAB NeuroLinguistic Programming NLP Artificial Intelligence Creative Problem Solving Prototyping Physics Storytelling Visual Storytelling Video Data Analytices Strory Telling Data Analytices                  Principal Data Scientist OCTAVE - John Keells Group Machine Learning Consultant MillenniumIT ESP Machine Learning and AI Consultant 99X Technology Senior Lecturer - Research APIIT
4265,Data Science,Java Python Programming Language SQL Data Analysis Microsoft Office Teamwork Leadership Customer Service Statistics R Management Mathematics Pandas Software NumPy                                             Trainee Data Scientist DataDisca Intern Ceylon Petroleum Corporation President Mathematical Society of Wayamba - Wayamba University of Sri Lanka  President ZEST (Knowledge Sharing Program - Wayamba University of Sri Lanka)
4266,Data Science,Java Python Programming Language MySQL SQL Git Linux Data Engineering Big Data Analytics Machine Learning Data Analysis Software Development Microsoft Office Computer Science Deep Learning Algorithms Data Mining Github Statistics Data Science Data Analytics Hadoop Image Processing Artificial Intelligence AI R Programming Language Apache Spark TensorFlow PyTorch Keras DevOps Docker Products Big Data Amazon Web Services AWS Hadoop Administration Database Development Containerization Version Control ScikitLearn Quantum Computing NoSQL CouchDB Data Cleaning AWS SageMaker Applied Machine Learning MLOps Feature Engineering Neural Networks             Data Scientist National Intensive Care Surveillance       
4267,Data Science,Python Programming Language Machine Learning Algorithms Research Digital Electronics Telecommunications                                                     Data Scientist ADA Internship Trainee SenzMate IoT Intelligence    
4268,Data Science,Java Python Programming Language Machine Learning Data Analysis Microsoft Office Leadership MongoDB Microsoft Excel Data Structures Algorithms Data Mining Team Leadership Natural Language Processing NLP Data Visualization Data Science Data Analytics R Statistical Data Analysis Microsoft Power BI Exploratory Data Analysis PySpark Amazon Web Services AWS C statistics Operational research html csssqljava script Data bases Software Engineering Practices Unsupervised Learning                              Trainee Data Scientist Veracity AI Data Science Intern SAKS    
4269,Data Science,"Python Programming Language Machine Learning Data Analysis Microsoft Office Teamwork Leadership Statistics Data Science R Statistical Data Analysis Matlab Minitab SPSS Research Presentation Skills R Programming Language EViews Communication Writing Teaching TORA                                      Data Scientist RS Metrics Data Science Intern RS Metrics Teacher Keble College, Sri Lanka  "
